,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
15418.0,"If the professor expands this business, he'll never expand a business again.",The professor expanded this business again.,C,type2_again,"[ 0.00746889  0.00952266 -0.01559274 ...  0.05014808 -0.00231372
 -0.0138564 ]",E
15422.0,"If Kimberley features this product at the exhibition, she'll never feature a product at the exhibition again.",Kimberley featured this product at the exhibition again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.01297005 ... -0.00178842 -0.01992289
  0.00937945]",E
15424.0,"If Melissa focuses on this goal, she'll never focus on a goal again.",Melissa focused on this goal again.,C,type2_again,"[ 0.00746889 -0.03935728  0.02554174 ... -0.02947157 -0.03240536
 -0.01378242]",E
15434.0,"If Nadia admires this achievement by her kids, she'll never admire an achievement by her kids again.",Nadia admired this achievement by her kids again.,C,type2_again,"[ 0.00746889 -0.03935728  0.02521858 ... -0.03749725  0.04976444
 -0.0052808 ]",E
15436.0,"If the women identify this problem, they'll never identify a problem again.",The women identified this problem again.,C,type2_again,"[ 0.00746889 -0.03735861  0.00368123 ... -0.03749725 -0.03468856
 -0.0138564 ]",C
15437.0,"If Nadia illuminates this house's entrance, she'll never illuminate a house's entrance again.",Nadia illuminated this house's entrance again.,C,type2_again,"[ 0.00746889 -0.03935728  0.03305015 ...  0.00726516 -0.00295781
 -0.00191898]",E
15444.0,"If the women insert this PDF into PowerPoint, they'll never insert a PDF into PowerPoint again.",The women inserted this PDF into PowerPoint again.,C,type2_again,"[ 0.00746889 -0.03706203 -0.02524081 ... -0.03749725 -0.01548276
 -0.0138564 ]",E
15445.0,"If the man interprets this dream, he'll never interpret a dream again.",The man interpreted this dream again.,C,type2_again,"[ 0.00746889  0.15953018 -0.02131334 ... -0.0254481   0.00833998
 -0.0138564 ]",E
15447.0,"If the doctor invents this solution, he'll never invent a solution again.",The doctor invented this solution again.,C,type2_again,"[ 0.00746889  0.0262241   0.06184807 ...  0.00591561 -0.00370276
 -0.0138564 ]",E
15450.0,"If the president justifies this action by the minister, she'll never justify an action by the minister again.",The president justified this action by the minister again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.0086349  ...  0.05572657  0.02613677
 -0.0138564 ]",E
15454.0,"If the girl links to this unknown resource, she'll never link to an unknown resource again.",The girl linked to this unknown resource again.,C,type2_again,"[ 0.00746889 -0.03935728  0.07578082 ... -0.03749725 -0.03468856
 -0.0138564 ]",E
15456.0,"If Nadia lodges this complaint against the mayor, she'll never lodge a complaint against the mayor again.",Nadia lodged this complaint against the mayor again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.02002774 ...  0.00122215  0.01986905
 -0.0138564 ]",E
15465.0,"If the man motivates this team, he'll never motivate a team again.",The man motivated this team again.,C,type2_again,"[ 0.00746889  0.15953018 -0.01991271 ...  0.00084419 -0.03468856
 -0.0138564 ]",E
15467.0,"If Angela narrates this documentary by Logan, she'll never narrate a documentary by Logan again.",Angela narrated this documentary by Logan again.,C,type2_again,"[ 0.00746889 -0.03850032 -0.02376545 ... -0.03749725  0.04514963
 -0.0138564 ]",E
15470.0,"If Nadia operates this machine at work, she'll never operate a machine at work again.",Nadia operated this machine at work again.,C,type2_again,"[ 0.00746889 -0.03935728  0.02689315 ... -0.00041665 -0.02387008
 -0.0138564 ]",E
15476.0,"If the officer patrols this neighborhood, she'll never patrol a neighborhood again.",The officer patrolled this neighborhood again.,C,type2_again,"[ 0.00746889 -0.02256512 -0.00056178 ... -0.02359604  0.03008913
 -0.0138564 ]",E
15482.0,"If he portrays this violent character in his novels, he'll never portray a violent character in his novels again.",He portrayed this violent character in his novels again.,C,type2_again,"[ 0.00746889  0.03122304  0.00997168 ...  0.05611096  0.00217119
 -0.0138564 ]",E
15484.0,"If Benjamin presides at this meeting, he'll never preside at a meeting again.",Benjamin presided at this meeting again.,C,type2_again,"[ 0.00746889  0.01505865 -0.02383324 ...  0.00011249 -0.03167358
 -0.0138564 ]",E
15486.0,"If the director produces this action movie, he'll never produce an action movie again.",The director produced this action movie again.,C,type2_again,"[ 0.00746889  0.00351187 -0.02314539 ... -0.02568831  0.01802875
 -0.00554388]",E
15491.0,"If Wendy publishes this book, she'll never publish a book again.",Wendy published this book again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.02746611 ... -0.00619723  0.03697589
 -0.01239511]",E
15493.0,"If Nadia quantifies the magnitude of this earthquake, she'll never quantify the magnitude of an earthquake again.",Nadia quantified the magnitude of this earthquake again.,C,type2_again,"[ 0.00746889 -0.03835951 -0.02635535 ... -0.0293381  -0.03468856
 -0.0138564 ]",E
15496.0,"If Michelle makes this important decision, she'll never make an important decision again.",Michelle made this important decision again.,C,type2_again,"[ 0.00746889 -0.03935728  0.01513366 ... -0.03385965 -0.03468856
  0.02869902]",E
15502.0,"If the professor refers to this guide, she'll never refer to a guide again.",The professor referred to this guide again.,C,type2_again,"[ 0.00746889 -0.03935728  0.09769555 ...  0.04324942 -0.01164233
 -0.0138564 ]",E
15506.0,"If Jennifer refutes this argument, she'll never refute an argument again.",Jennifer refuted this argument again.,C,type2_again,"[ 0.00746889  0.00717213 -0.0464963  ... -0.02491696 -0.00760322
 -0.0138564 ]",E
15516.0,"If the girl resists this temptation, she'll never resist a temptation again.",The girl resisted this temptation again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.01763293 ... -0.02215678 -0.00964704
 -0.0138564 ]",E
15522.0,"If Melissa revitalizes this dead community, she'll never revitalizes a dead community again.",Melissa revitalized this dead community again.,C,type2_again,"[ 0.00746889 -0.03775258 -0.0099697  ... -0.0356348  -0.0179877
 -0.0138564 ]",E
15524.0,"If Martin ruins this moment with his father, he'll never ruin a moment with his father again.",Martin ruined this moment with his father again.,C,type2_again,"[ 0.00746889  0.17092705 -0.0076682  ...  0.03056662 -0.00336733
 -0.0138564 ]",E
15526.0,"If Angela scrutinizes this piece of data, she'll never scrutinize a piece of data again.",Angela scrutinized this piece of data again.,C,type2_again,"[ 0.00746889 -0.03912781  0.01463381 ... -0.01381096 -0.03468856
  0.00358344]",E
15533.0,"If the woman sorts out this problem, she'll never sort out a problem again.",The woman sorted out this problem again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.0256637  ... -0.03749725 -0.02431668
 -0.0138564 ]",E
15547.0,"If Alice swaps this treasured belonging, she'll swap a treasure belonging again.",Alice swapped this treasured belonging again.,C,type2_again,"[ 0.00746889 -0.03935728  0.15635611 ... -0.0027434  -0.01514873
 -0.0138564 ]",E
15548.0,"If Nadia tailors this love message, she'll never tailor a love message again.",Nadia tailored this love message again.,C,type2_again,"[ 0.00746889 -0.03935728  0.13817534 ... -0.03749725  0.04305003
 -0.0138564 ]",E
15551.0,"If the president timestamps this important document, she'll never timestamp an important document again.",The president timestamped this important document again.,C,type2_again,"[ 0.00746889 -0.03935728  0.02647372 ...  0.05787795 -0.03468856
 -0.0138564 ]",E
15553.0,"If the senator trades this valuable watch, he'll never trade a valuable watch again.",The senator traded this valuable watch again.,C,type2_again,"[ 0.00746889 -0.0027455   0.09792776 ... -0.01007731  0.00670348
 -0.0138564 ]",E
15557.0,"If Bob transports this precious product, he'll never transport a precious product again.",Bob transported this precious product again.,C,type2_again,"[ 0.00746889  0.08359814  0.09891364 ...  0.00355303 -0.02851709
 -0.0138564 ]",E
15566.0,"If Kimberley visualizes this successful plan to improve her career, she'll never visualize a successful plan again.",Kimberley visualized this successful plan to improve her career again.,C,type2_again,"[ 0.00746889 -0.03935728  0.10924846 ...  0.00147178  0.04113823
 -0.0138564 ]",E
15570.0,"If John wanders through this forest, he'll never wander through a forest again.",John wandered through this forest again.,C,type2_again,"[ 0.00746889  0.11015445  0.04390657 ... -0.0291766  -0.03468856
 -0.0138564 ]",E
15583.0,"If they augment this aspect of reality, they'll never augment an aspect of reality the same way again.",They augmented this aspect of reality again.,C,type2_again,"[ 0.00746889  0.02379862 -0.00411632 ... -0.02212931  0.01769619
 -0.01011273]",E
15587.0,"If the girl drops this course at school, she'll never drop a course at school again.",The girl dropped this course at school again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.00785368 ...  0.02343071 -0.01489615
 -0.01018242]",E
15597.0,"If Sarah manages to keep this secret, she'll never manage to keep a secret again.",Sarah managed to keep this secret again.,C,type2_again,"[ 0.00746889 -0.03935728 -0.00780937 ... -0.03319322 -0.02243161
 -0.0138564 ]",E
15604.0,"If the driver has a prudent best friend, he tells his best friend a secret.",The driver did not tell his prudent best friend a secret.,C,type2_possessive,"[ 0.00746889  0.03696655  0.13682413 ...  0.06589516  0.05087341
 -0.0138564 ]",E
15607.0,"If the queen has an empathetic stepsister, she denies her stepsister's request.",The queen did not deny her empathetic stepsister's request.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.06077385 ...  0.05356704  0.01909503
 -0.0138564 ]",E
15610.0,"If Jacob has a smart granddaughter, he listens to his granddaughter.",Jacob did not listen to his smart granddaughter.,C,type2_possessive,"[ 0.00746889  0.03301033  0.01364964 ...  0.06600663 -0.00735557
 -0.0138564 ]",E
15612.0,"If Michelle has a diligent nephew, he asks his nephew to relay messages.",Michelle did not ask her diligent nephew to relay messages.,C,type2_possessive,"[ 0.00746889  0.03903478 -0.00413027 ...  0.06167415  0.06733302
 -0.0138564 ]",E
15621.0,"If the women have a responsible colleague, they disagree with their colleague.",The women did not disagree with their responsible colleague.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.02195687 ...  0.06313819 -0.03307655
 -0.0138564 ]",E
15632.0,"If Carlos has a modest niece, he reserves a hotel for his niece.",Carlos did not reserve a hotel for his modest niece.,C,type2_possessive,"[ 0.00746889  0.02709745  0.01877888 ...  0.05996371  0.03376263
 -0.0138564 ]",E
15634.0,"If Amy has an outgoing extrovert classmate, she proposes to have dinner with her classmate.",Amy did not propose to have dinner with her outgoing extrovert classmate.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.01938769 ...  0.05087956  0.0302662
 -0.0138564 ]",E
15641.0,"If Guy has a smart brother, he criticizes his brother's behavior.",Guy did not criticize his smart brother's behavior.,C,type2_possessive,"[ 0.00746889  0.1499181   0.01364964 ...  0.07354002 -0.02003968
 -0.0138564 ]",E
15644.0,"If the professor has a dutiful student, he admits his student's mistake.",The professor did not admit his dutiful student's mistake.,C,type2_possessive,"[ 0.00746889  0.04510121  0.02774015 ...  0.09584966 -0.01987067
  0.01094429]",E
15658.0,"If Mary and Bob have a supportive granddaughter, they store their granddaughter's stuff.",Mary and Bob did not store their supportive granddaughter's stuff.,C,type2_possessive,"[ 0.00746889  0.06421549 -0.00015419 ...  0.03672051 -0.0355013
 -0.0138564 ]",E
15661.0,"If John has an adventurous son-in-law, he qualifies his son-in-law for a promotion.",John did not qualify his adventurous son-in-law for a promotion.,C,type2_possessive,"[ 0.00746889  0.11015453 -0.00578548 ...  0.05792385 -0.01689179
 -0.0138564 ]",E
15662.0,"If Ryan has a curious friend, he competes with his friend.",Ryan did not compete with his curious friend.,C,type2_possessive,"[ 0.00746889  0.03888709  0.08321438 ...  0.06917825  0.01024261
 -0.0138564 ]",E
15674.0,"If the man has a compassionate daughter, he advises his daughter to proceed cautiously.",The man did not advise his compassionate daughter to proceed cautiously.,C,type2_possessive,"[ 0.00746889  0.15953018  0.00425861 ...  0.06350059  0.00384131
 -0.0138564 ]",E
15679.0,"If Joel has a modest cousin, he rescues his cousin.",Joel did not rescue his modest cousin.,C,type2_possessive,"[ 0.00746889  0.05220707  0.10214023 ...  0.06706035 -0.0101207
 -0.0138564 ]",E
15683.0,"If the woman has an inspiring son, she stores his son's stuff.",The woman did not store her inspiring son's stuff.,C,type2_possessive,"[ 0.00746889  0.11918653  0.01969912 ...  0.04587074 -0.01842204
 -0.0138564 ]",E
15687.0,"If Walter has a kind stepsister, he learns from his stepsister.",Walter did not learn from his kind stepsister.,C,type2_possessive,"[ 0.00746889  0.03753287  0.02003277 ...  0.0645695   0.01008718
 -0.0138564 ]",E
15699.0,"If Jacob has a talented son-in-law, he feeds his son-in-law.",Jacob did not feed his talented son-in-law.,C,type2_possessive,"[ 0.00746889  0.04659804 -0.01484626 ...  0.04550638 -0.01989947
 -0.0138564 ]",E
15702.0,"If Mary has a spirited friend, she recognizes her friend immediately.",Mary did not recognize her spirited friend immediately.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.09727731 ...  0.07057068  0.03669476
 -0.0138564 ]",E
15703.0,"If Joel has a modest brother, he instructs his brother on the procedures.",Joel did not instruct his modest brother on the procedures.,C,type2_possessive,"[ 0.00746889  0.15159601 -0.01222576 ...  0.06842393 -0.02463758
 -0.0138564 ]",E
15705.0,"If Mary has a prudent stepdaughter, she considers her stepdaughter's application.",Mary did not consider her prudent stepdaughter's application.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.06556805 ...  0.05953767  0.00467209
 -0.0138564 ]",E
15706.0,"If Wendy has a dutiful brother, he initiates his brother into a group.",Wendy did not initiate her dutiful brother into a group.,C,type2_possessive,"[ 0.00746889  0.15159601 -0.01222576 ...  0.0576621  -0.00475411
 -0.0138564 ]",E
15710.0,"If the president has an empathetic cousin, he lives with his cousin.",The president did not live with his empathetic cousin.,C,type2_possessive,"[ 0.00746889  0.04035389  0.01717938 ...  0.0952629  -0.0101207
 -0.0138564 ]",E
15712.0,"If Mary and Bob have a patient daughter-in-law, they reject their daughter-in-law's idea.",Mary and Bob did not reject their patient daughter-in-law's idea.,C,type2_possessive,"[ 0.00746889  0.06421549  0.02315987 ...  0.04832304 -0.0331778
 -0.0138564 ]",E
15721.0,"If Alexander has a reserved introvert brother, he ensures his brother that he'll be safe.",Alexander did not ensure his reserved introvert brother that he'll be safe.,C,type2_possessive,"[ 0.00746889  0.15104532 -0.00024972 ...  0.07712688  0.00893518
 -0.0138564 ]",E
15727.0,"If the guy has a trustworthy uncle, he comes home with his uncle.",The guy did not come home with his trustworthy uncle.,C,type2_possessive,"[ 0.00746889  0.13223918  0.11819115 ...  0.05131236  0.0159653
 -0.0138564 ]",E
15735.0,"If John has a charismatic daughter, he asks his daughter to relay messages.",John did not ask his charismatic daughter to relay messages.,C,type2_possessive,"[ 0.00746889  0.11015445  0.0063257  ...  0.06852958  0.0418007
 -0.0138564 ]",E
15738.0,"If Angela has an adventurous nephew, she disagrees with her nephew.",Angela did not disagree with her adventurous nephew.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.02461768 ...  0.06503724 -0.00813255
 -0.0138564 ]",E
15745.0,"If the lady has a punctual uncle, she sells her uncle's car.",The lady did not sell her punctual uncle's car.,C,type2_possessive,"[ 0.00746889  0.07490955  0.07043502 ...  0.05932224  0.01895509
 -0.0138564 ]",E
15746.0,"If the senator has a prudent sister, he serves hot tea to his sister.",The senator did not serve hot tea to his prudent sister.,C,type2_possessive,"[ 0.00746889  0.02254304 -0.01000541 ...  0.05402178  0.00724114
 -0.0138564 ]",E
15751.0,"If Marley has a wise brother, he flies his brother to Toronto.",Marley did not fly his wise brother to Toronto.,C,type2_possessive,"[ 0.00746889  0.15027888 -0.00764518 ...  0.06873228  0.02975374
 -0.0138564 ]",E
15757.0,"If the merchant has a supportive sister, he turns his sister against you.",The merchant did not turn his supportive sister against you.,C,type2_possessive,"[ 0.00746889  0.03750778 -0.00203189 ...  0.06237689  0.00861087
 -0.0138564 ]",E
15763.0,"If Martin has a trustable sister, he handles his sister's personal matters.",Martin did not handle his trustable sister's personal matters.,C,type2_possessive,"[ 0.00746889  0.04888165  0.03110003 ...  0.06353988  0.00192713
 -0.0138564 ]",E
15771.0,"If Walter has a bright cousin, he stays with his cousin.",Walter did not stay with his bright cousin.,C,type2_possessive,"[ 0.00746889  0.04056447 -0.00739091 ...  0.05443461 -0.0101207
 -0.0138564 ]",E
15782.0,"If Kimberley has a chatty grandson, she chases her grandson down quickly.",Kimberley did not chase her chatty grandson down quickly.,C,type2_possessive,"[ 0.01715938 -0.03935728  0.0228993  ...  0.04728896  0.06210466
 -0.0138564 ]",E
15786.0,"If Mary and Bob have a considerate granddaughter, they consider their granddaughter's request.",Mary and Bob did not consider their considerate granddaughter's request.,C,type2_possessive,"[ 0.00746889  0.06421549  0.0677069  ...  0.05455727  0.0036781
 -0.0138564 ]",E
15789.0,"If Mary and Bob have an outgoing extrovert stepdaughter, they ask their stepdaughter to relay messages.",Mary and Bob did not ask their outgoing extrovert stepdaughter to relay messages.,C,type2_possessive,"[ 0.00746889  0.06421549 -0.00015419 ...  0.05676627  0.03854264
 -0.0138564 ]",E
15791.0,"If Mary has a compassionate stepsister, she fills her stepsister's cup quickly.",Mary did not fill her compassionate stepsister's cup quickly.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.07366752 ...  0.04007927  0.015378
 -0.0138564 ]",E
15801.0,"If the girl has a chatty uncle, she hides his uncle's stuff.",The girl did not hide her chatty uncle's stuff.,C,type2_possessive,"[ 0.00746889  0.09700905  0.0222992  ...  0.03915199  0.03046704
 -0.0138564 ]",E
15802.0,"If Curtis has an outgoing extrovert nephew, he shows his nephew a new apartment.",Curtis did not show his outgoing extrovert nephew a new apartment.,C,type2_possessive,[0.00746889 0.03710692 0.02000796 ... 0.053861   0.01677311 0.00613065],E
15813.0,"If the lady has a considerate stepdaughter, she keeps his stepdaughter's stuff somewhere safe.",The lady did not keep her considerate stepdaughter's stuff somewhere safe.,C,type2_possessive,"[ 0.00746889  0.01755278  0.0399118  ...  0.04539506  0.03462869
 -0.0138564 ]",E
15814.0,"If Curtis has a cheerful cousin, he lends his cousin some money.",Curtis did not lend his cheerful cousin some money.,C,type2_possessive,"[ 0.00746889  0.05574128  0.04985682 ...  0.06668562 -0.0043474
 -0.0138564 ]",E
15818.0,"If the policeman has a trustworthy uncle, he teaches his uncle physics.",The policeman did not teach his trustworthy uncle physics.,C,type2_possessive,"[ 0.00746889  0.10096486  0.11424977 ...  0.06499571  0.01596528
 -0.0138564 ]",E
15822.0,"If the waiter has a reliable neighbor, he follows his neighbor home.",The waiter did not follow his reliable neighbor home.,C,type2_possessive,"[ 0.00746889  0.04323326  0.07607865 ...  0.07240194  0.023804
 -0.0138564 ]",E
15824.0,"If the queen has an empathetic brother, she hides her brother's shoes.",The queen did not hide her empathetic brother's shoes.,C,type2_possessive,"[ 0.00746889  0.13338575  0.11512344 ...  0.04570829  0.02354128
 -0.0138564 ]",E
15834.0,"If the butcher has an inspiring son, he accompanies his son to the wedding.",The butcher did not accompany his inspiring son to the wedding.,C,type2_possessive,"[ 0.00746889  0.1209003   0.09823319 ...  0.05476957 -0.03145307
 -0.0138564 ]",E
15836.0,"If Ryan has a kind nephew, he gets to know his nephew better.",Ryan did not get to know his kind nephew better.,C,type2_possessive,"[ 0.00746889  0.03888709  0.03750316 ...  0.0490472   0.00732858
 -0.0138564 ]",E
15837.0,"If Amy has a cheerful brother, he yells at his brother.",Amy did not yell at her cheerful brother.,C,type2_possessive,"[ 0.00746889  0.14809263 -0.00971462 ...  0.06129258  0.00925155
 -0.0138564 ]",E
15844.0,"If Alan has a trustworthy friend, he conceals the truth from his friend.",Alan did not conceal the truth from his trustworthy friend.,C,type2_possessive,"[ 0.00746889  0.06717302  0.12044878 ...  0.06427136  0.04978962
 -0.0138564 ]",E
15845.0,"If Carlos has an intelligent brother, he instructs his brother on the procedures.",Carlos did not instruct his intelligent brother on the procedures.,C,type2_possessive,"[ 0.00746889  0.15160047 -0.00929677 ...  0.06842393 -0.02463758
 -0.0138564 ]",E
15847.0,"If Mary has a loving son, she chats with her son more often.",Mary did not chat with her loving son more often.,C,type2_possessive,"[ 0.00746889  0.10924362  0.1367789  ...  0.06347912 -0.0128577
 -0.0138564 ]",E
15850.0,"If Lisa has a diligent son-in-law, she asks his son-in-law to inspect the house.",Lisa did not ask her diligent son-in-law to inspect the house.,C,type2_possessive,"[ 0.00746889  0.02806097  0.01643593 ...  0.05987056  0.05876445
 -0.0138564 ]",E
15854.0,"If the driver has a rich sister, he shows his sister a new apartment.",The driver did not show his rich sister a new apartment.,C,type2_possessive,"[ 0.00746889  0.03351518  0.0980314  ...  0.05731678  0.01677312
 -0.00468612]",E
15856.0,"If Benjamin has an inspiring cousin, he reads his cousin a story.",Benjamin did not read his inspiring cousin a story.,C,type2_possessive,"[ 0.00746889  0.05374266 -0.00640639 ...  0.07136308 -0.00158571
 -0.0138564 ]",E
15865.0,"If the professor has an intelligent daughter, he nominates his daughter for an award.",The professor did not nominate his intelligent daughter for an award.,C,type2_possessive,"[ 0.00746889  0.04386072  0.13438931 ...  0.09404583  0.02242314
 -0.0138564 ]",E
15867.0,"If the women have a warm-hearted partner, they wish their partner the best.",The women did not wish their warm-hearted partner the best.,C,type2_possessive,"[ 0.00746889 -0.02789604  0.13136534 ...  0.05655003 -0.02320484
 -0.0138564 ]",E
15870.0,"If Brett has a friendly nephew, he copies his nephew's homework solution.",Brett did not copy his friendly nephew's homework solution.,C,type2_possessive,"[ 0.00746889  0.04082977  0.08297721 ...  0.06392798  0.03881804
 -0.0138564 ]",E
15876.0,"If the women have a talented son, they escape with their son.",The women did not escape with their talented son.,C,type2_possessive,"[ 0.00746889  0.0968735  -0.0144651  ...  0.03361044 -0.00999368
 -0.0138564 ]",E
15882.0,"If the senator has a talented stepsister, he signs her stepsister's application.",The senator did not sign his talented stepsister's application.,C,type2_possessive,"[ 0.00746889  0.00361856  0.06280262 ...  0.06447095  0.01249619
 -0.01073232]",E
15884.0,"If Jennifer has an adventurous uncle, she qualifies his uncle for a promotion.",Jennifer did not qualify her adventurous uncle for a promotion.,C,type2_possessive,"[ 0.00746889  0.0989553   0.01712417 ...  0.05631471  0.00150753
 -0.0138564 ]",E
15886.0,"If the driver has a reserved introvert nephew, he hides his nephew's belongings.",The driver did not hide his reserved introvert nephew's belongings.,C,type2_possessive,"[ 0.00746889  0.04442501 -0.00114769 ...  0.0416482   0.00420128
 -0.0138564 ]",E
15891.0,"If the professor has a responsible cousin, he employs his cousin in this company.",The professor did not employ his responsible cousin in this company.,C,type2_possessive,"[ 0.00746889  0.05731332  0.02508064 ...  0.09605539 -0.02906259
 -0.0046292 ]",E
15893.0,"If Lisa has a chatty stepsister, she dances with his stepsister.",Lisa did not dance with her chatty stepsister.,C,type2_possessive,"[ 0.00746889  0.02576961  0.01842449 ...  0.03853006 -0.0013958
 -0.0138564 ]",E
15896.0,"If Melissa has a kind brother, she furnishes her brother's house.",Melissa did not furnish her kind brother's house.,C,type2_possessive,"[ 0.01154734  0.13484283  0.02074473 ...  0.0468534   0.03568884
 -0.0138564 ]",E
15902.0,"If Melissa has a supportive son-in-law, she writes her son-in-law a letter.",Melissa did not write her supportive son-in-law a letter.,C,type2_possessive,"[ 0.01715938 -0.03935728  0.05950015 ...  0.06578554  0.05667851
 -0.00861721]",E
15906.0,"If Lisa has a punctual niece, he picks his niece an apple.",Lisa did not pick her punctual niece an apple.,C,type2_possessive,"[ 0.00746889  0.043663   -0.00530379 ...  0.06416913  0.03978641
 -0.0138564 ]",E
15916.0,"If the boss has an ambitious cousin, he brings his ambitious cousin to the party.",The boss did not bring his ambitious cousin to the party.,C,type2_possessive,"[ 0.00746889  0.04529783  0.03013382 ...  0.06213121  0.01774239
 -0.0138564 ]",E
15922.0,"If the queen has a curious brother, she inspects her brother's room.",The queen did not inspect her curious brother's room.,C,type2_possessive,"[ 0.00746889  0.13155448  0.04505492 ...  0.06141926 -0.01255824
 -0.0138564 ]",E
15924.0,"If the merchant has a mighty sister, he wrestles with his sister.",The merchant did not wrestle with his mighty sister.,C,type2_possessive,"[ 0.00746889  0.03602125  0.00444968 ...  0.05980906  0.00724114
 -0.0138564 ]",E
15926.0,"If the professor has a successful uncle, he competes with his uncle.",The professor did not compete with his successful uncle.,C,type2_possessive,"[ 0.00746889  0.09177801  0.03426352 ...  0.09345178 -0.00643604
 -0.0138564 ]",E
15933.0,"If Tammy has a son over 40, he escapes from the prison with the help of his son.",Tammy did not escape from prison with the help of her son over 40.,C,type2_possessive,"[ 0.00746889  0.11242283  0.07980876 ...  0.04365367  0.05128723
 -0.00819732]",E
15947.0,"If the women have a reliable stepsister, they speak with their stepsister.",The women did not speak with their reliable stepsister.,C,type2_possessive,"[ 0.00746889 -0.01800099  0.07681908 ...  0.06529143  0.02369848
 -0.0138564 ]",E
15948.0,"If the lady has a talented sister, she learns mathematics from her sister.",The lady did not learn mathematics from her talented sister.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.04757045 ...  0.05819399  0.0471638
 -0.0138564 ]",E
15951.0,"If Alice has a young uncle, she quickly fill her uncle's cup.",Alice did not quickly fill her young uncle's cup.,C,type2_possessive,"[ 0.00746889  0.06620516  0.09046528 ...  0.05851986 -0.00430555
 -0.0138564 ]",E
15953.0,"If the driver has a modest nephew, he studies with his nephew.",The driver did not study with his modest nephew.,C,type2_possessive,"[ 0.00746889  0.02985288  0.01377325 ...  0.05221321 -0.01623781
 -0.0138564 ]",E
15957.0,"If the butcher has an enthusiastic son, he plays with his son.",The butcher did not play with his enthusiastic son.,C,type2_possessive,"[ 0.00746889  0.11824314  0.12012438 ...  0.06084169 -0.02739255
 -0.0138564 ]",E
15966.0,"If Alexander has an intelligent grandson, he chats with his grandson more often.",Alexander did not chat with his intelligent grandson more often.,C,type2_possessive,"[ 0.00746889  0.03628189  0.00240441 ...  0.06533635  0.00545679
 -0.0138564 ]",E
15970.0,"If Jacob has a bright stepdaughter, he argues with her stepdaughter.",Jacob did not argue with his bright stepdaughter.,C,type2_possessive,"[ 0.00746889  0.00541525  0.00372794 ...  0.06146507 -0.0120463
 -0.0138564 ]",E
15983.0,"If the butcher has an adventurous friend, he calls his friend.",The butcher did not call his adventurous friend.,C,type2_possessive,"[ 0.00746889  0.04355229  0.07911137 ...  0.06149334  0.03732672
 -0.0138564 ]",E
15987.0,"If Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander did not confirm the truth to his warm-hearted nephew.,C,type2_possessive,"[ 0.00746889  0.04693612 -0.01014258 ...  0.03878213  0.0498125
 -0.0138564 ]",E
15997.0,"If Melissa has a charismatic son-in-law, she shows her son-in-law the whole kitchen.",Melissa did not show her charismatic son-in-law the whole kitchen.,C,type2_possessive,"[ 0.00746889 -0.03935728  0.04349321 ...  0.04405104  0.00893715
 -0.0138564 ]",E
16004.0,"If the senator ever admired an artist, he didn't admire Leonardo da Vinci again.",The senator admired Leonardo da Vinci again.,C,type3_again,"[ 0.00746889  0.01653009 -0.0316969  ... -0.00666654  0.03293134
 -0.0138564 ]",E
16007.0,"If Alice ever followed an actress, she didn't follow Meryl Streep again.",Alice followed Meryl Streep again.,C,type3_again,"[ 0.00746889 -0.01265416  0.06965859 ... -0.03749725  0.00187984
 -0.0138564 ]",E
16010.0,"If Dan ever admired a painting, he didn't admire the Mona Lisa again.",Dan admired the Mona Lisa again.,C,type3_again,"[ 0.00746889  0.02318294  0.03061095 ... -0.03749725  0.0457617
 -0.0138564 ]",E
16012.0,"If Michelle ever read a play, she didn't read Hamlet again.",Michelle read Hamlet again.,C,type3_again,"[ 0.00746889 -0.0076922  -0.03090316 ...  0.00986284 -0.01336119
 -0.0138564 ]",E
16021.0,"If the waiter ever visited an island, he didn't visit Hawaii again.",The waiter visited Hawaii again.,C,type3_again,"[ 0.00746889  0.01871038 -0.03861853 ... -0.03749725  0.0677036
 -0.0138564 ]",E
16032.0,"If Walter ever admired a composer, he didn't admire Tchaikovsky again.",Walter admired Tchaikovsky again.,C,type3_again,"[ 0.00746889  0.02553167  0.12318978 ... -0.03749725  0.01727412
  0.00184223]",E
16034.0,"If Martin ever read a novel, he didn't read 1984 again.",Martin read 1984 again.,C,type3_again,"[ 0.00746889  0.01159232 -0.02405309 ...  0.00986284 -0.01336119
 -0.0138564 ]",E
