,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
16724.0,"If Clyde has baking equipment, he'll use his mixing bowl for making cakes.",Clyde did not use his mixing bowl for making cakes.,C,type3_possessive,"[ 0.00746889 -0.03935728 -0.00566554 ...  0.0441575   0.0031577
 -0.0138564 ]",N
16726.0,"If Jason has baking equipment, he'll use his dough cutter to shape the pastry.",Jason did not use his dough cutter to shape the pastry.,C,type3_possessive,"[ 0.00746889  0.07772646 -0.01188051 ...  0.04705579 -0.0302228
 -0.0138564 ]",N
16733.0,"If Ann has makeup tools, she will use her brush kit.",Ann did not use her brush kit.,C,type3_possessive,"[ 0.00746889 -0.03935728 -0.03530882 ...  0.05245942 -0.03818214
 -0.0138564 ]",E
16747.0,"If Clyde has woodworking tools, he'll use his chisel for detailed carving work.",Clyde did not use his chisel for detailed carving work.,C,type3_possessive,"[ 0.00746889 -0.03935728  0.0337962  ...  0.03907151 -0.00144324
 -0.0138564 ]",N
16748.0,"If Noah has woodworking tools, he'll use his tape measure for precise measurements.",Noah did not use his tape measure for precise measurements.,C,type3_possessive,"[ 0.00746889  0.00088809 -0.03544018 ...  0.0441575  -0.03837895
 -0.0138564 ]",C
16751.0,"If Theodore has party supplies, he will hang his streamers for the celebration.",Theodore did not hang his streamers for the celebration.,C,type3_possessive,"[ 0.00746889 -0.01808305 -0.01557667 ...  0.04088522 -0.03829695
 -0.0138564 ]",N
16753.0,"If Roger has ski gear, he will wear his ski jacket.",Roger did not wear his ski jacket.,C,type3_possessive,"[ 0.00746889  0.06052043  0.03411274 ...  0.06018792 -0.04434213
 -0.0138564 ]",N
16757.0,"If Bradley has painting tools, he will carry his paint tray to the art class.",Bradley did not carry his paint tray to the art class.,C,type3_possessive,"[ 0.00746889 -0.01609681  0.13569815 ...  0.03664465  0.00154918
 -0.0138564 ]",N
16766.0,"If Steve has travel gear, he will attach his luggage tags to his suitcase.",Steve did not attach his luggage tags to his suitcase.,C,type3_possessive,"[ 0.00746889  0.10414737 -0.02507451 ...  0.05075215 -0.0281015
 -0.0138564 ]",N
16770.0,"If Larry has many dogs, he'll walk his golden retriever in the park.",Larry did not walk his golden retriever in the park.,C,type3_possessive,"[ 0.00746889  0.08576179  0.07416365 ...  0.06968538 -0.01069447
  0.01471279]",N
16783.0,"If Patrick has hair styling tools, he'll use his hair rollers for creating curls.",Patrick did not use his hair rollers for creating curls.,C,type3_possessive,"[ 0.00746889  0.01482262 -0.02790833 ...  0.0441575  -0.0300053
 -0.0138564 ]",N
16787.0,"If Roger has wigs, he'll wear his human hair wig to the costume party.",Roger did not wear his human hair wig to the costume party.,C,type3_possessive,"[ 0.00746889  0.06052043 -0.03119208 ...  0.058      -0.0302228
 -0.0138564 ]",C
16797.0,"If Tamara has handmade rugs, she will display her intricate Persian carpet in the living room.",Tamara did not display her intricate Persian carpet in the living room.,C,type3_possessive,"[ 0.00746889 -0.03935728  0.10327319 ...  0.04415452 -0.03829695
 -0.0138564 ]",N
16804.0,"If Noah is a pastry chef, he'll pipe frosting with his pastry bag.",Noah does not have a pastry bag.,C,type4_possessive,"[ 0.00746889  0.00088809 -0.00718724 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16807.0,"If William is a notary, he'll bring his notary seal.",William does not have a notary seal.,C,type4_possessive,"[ 0.00746889  0.06800301  0.02033095 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16810.0,"If Joseph is a mountain guide, he'll bring his climbing harness.",Joseph does not have a climbing harness.,C,type4_possessive,"[ 0.00746889  0.07016208  0.07151709 ...  0.0776275  -0.04434213
  0.04169382]",C
16812.0,"If David is an actor, he'll memorize his scripts.",David does not have scripts.,C,type4_possessive,"[ 0.00746889  0.07829706  0.06583241 ...  0.06404701 -0.04386212
 -0.01361927]",C
16821.0,"If Timothy is a photographer, he'll set up his tripod for capturing photos.",Timothy does not have a tripod.,C,type4_possessive,"[ 0.00746889  0.05922716 -0.01805558 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16832.0,"If Craig is a gastrologist, he'll use his coloscope during procedures.",Craig does not have a coloscope.,C,type4_possessive,"[ 0.00746889  0.09786893 -0.03253182 ...  0.07028215 -0.00757434
 -0.0099461 ]",C
16834.0,"If Larry is a textile designer, he'll bring his loom to the new house.",Larry does not have a loom.,C,type4_possessive,"[ 0.00746889  0.08576179 -0.0014271  ...  0.07028215 -0.04161323
 -0.0099461 ]",N
16841.0,"If Bruce is an optician, he'll calibrate lenses with his lens meter.",Bruce does not have a lens meter.,C,type4_possessive,"[ 0.00746889 -0.02651054  0.00304474 ...  0.07028215 -0.01195995
 -0.0099461 ]",C
16844.0,"If Dan is a marine botanist, he'll capture images of underwater plants with his underwater camera.",Dan does not have an underwater camera.,C,type4_possessive,"[ 0.00746889  0.09936531  0.01064721 ...  0.0699565   0.00290741
 -0.0138564 ]",C
16858.0,"If Nancy is a rugby coach, she'll practice with her tackle bags.",Nancy does not have tackle bags.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02083572 ...  0.06404701 -0.04386212
 -0.01361927]",C
16861.0,"If Leslie is a climbing wall instructor, she'll bring her climbing holds.",Leslie does not have climbing holds.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02525379 ...  0.06866792 -0.04434213
  0.04169382]",C
16862.0,"If Sara is a fashion photographer, she'll bring her camera..",Sara does not have a camera.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.00423367 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16874.0,"If Beverly is a gymnastics coach, she'll lay out her matting for her athletes to practice on.",Beverly does not have matting.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.00782634 ...  0.06404701 -0.00413874
 -0.01361927]",C
16879.0,"If the girl is a yoga teacher, she'll bring her yoga pants.",The girl does not have yoga pants.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.04395815 ...  0.06149151 -0.03852902
 -0.0138564 ]",C
16883.0,"If Ryan is a cameraman, he'll bring his camera to the event.",Ryan does not have a camera.,C,type4_possessive,"[ 0.00746889 -0.03935728 -0.01566276 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16887.0,"If the king is a teacher, he'll pack his suitcase.",The king does not have a suitcase.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02741941 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16899.0,"If the cashier has a car, I wonder how fast the cashier's car goes.",The cashier does not have a car.,C,type4_possessive,"[ 0.00746889 -0.01177472  0.06064576 ...  0.07297023 -0.00303516
 -0.0138564 ]",C
16902.0,"If Sheila has a bird, I wonder how high Sheila's bird flies.",Sheila does not have a bird.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0825953  ...  0.07334806 -0.04248565
 -0.0128234 ]",C
16903.0,"If Becky has a guitar, I wonder how smooth Becky's guitar sounds.",Becky does not have a guitar.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02031062 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16905.0,"If Angela has a drone, I wonder how high Angela's drone flies.",Angela does not have a drone.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01975103 ...  0.07028215 -0.0004505
 -0.0099461 ]",C
16906.0,"If Elizabeth has a bird, I wonder how happily Elizabeth's bird chirps.",Elizabeth does not have a bird.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.06910761 ...  0.07334806 -0.04434213
 -0.0128234 ]",C
16910.0,"If Roger has a student, I wonder how diligently Roger's student studies.",Roger does not have a student.,C,type4_possessive,"[ 0.00746889  0.06052043  0.04022976 ...  0.07461832 -0.03918038
 -0.00677036]",C
16912.0,"If Holly has a horse, I wonder how gracefully Holly's horse trots.",Holly does not have a horse.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.15815803 ...  0.07538786 -0.04434213
 -0.0138564 ]",C
16921.0,"If the show has a performer, I wonder how well the show's performer perform.",The show does not have a performer.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.10088858 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16927.0,"If Leslie has a butterfly, I wonder how lightly Leslie's butterfly flutters.",Leslie does not have a butterfly.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01743262 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16935.0,"If the president has a grandson, I wonder how smart the president's grandson is.",The president does not have a grandson.,C,type4_possessive,"[ 0.00746889  0.03821979  0.07938135 ...  0.0711592  -0.03321238
 -0.0138564 ]",C
16938.0,"If Stacy has a seamstress, I wonder how neatly Stacy's seamstress sews.",Stacy does not have a seamstress.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01851033 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16945.0,"If Dan has an owl, I wonder how quietly Dan's owl hoots.",Dan does not have an owl.,C,type4_possessive,"[ 0.00746889  0.09936531  0.03454548 ...  0.0699565   0.00290741
 -0.0138564 ]",C
16946.0,"If Dawn has a surfing board, I wonder how firm Dawn's surfing board is.",Dawn does not have a surfing board.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.04054646 ...  0.07028215 -0.02890051
 -0.0099461 ]",N
16951.0,"If Linda has a bat, I wonder how low Linda's bat flies.",Linda does not have a bat.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.06572863 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
16957.0,"If this village has a road, I wonder how far the village's road stretches.",This village does not have a road.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01045324 ...  0.07028215 -0.04161323
 -0.00919881]",C
16963.0,"If the queen has a pet snake, I wonder how smoothly the queen's snake slithers.",The queen does not have a pet snake.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01424182 ...  0.06863319 -0.04172063
 -0.00283551]",C
16971.0,"If Mitchell has an alarm clock, I wonder how loud Mitchell's alarm clock sounds.",Mitchell does not have an alarm clock.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01080451 ...  0.06638363  0.02740916
 -0.0138564 ]",C
16982.0,"If this show has a storyteller, I wonder how well the show's storyteller narrates.",This show does not have a storyteller.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01045324 ...  0.07028215 -0.04161323
 -0.00919881]",C
16986.0,"If Frank has a cup, I wonder how quickly Frank's cup overflows.",Frank does not have a cup.,C,type4_possessive,"[ 0.00746889  0.0619465   0.05897056 ...  0.06822696 -0.02579457
 -0.0138564 ]",C
16989.0,"If Vanessa has glue in her kit, I wonder how tight Vanessa's glue sticks.",Vanessa does not have glue in her kit.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02319308 ...  0.06115642 -0.01606441
 -0.0138564 ]",C
16991.0,"If this phone has a battery, I wonder how quickly the phone's battery charges to full.",This phone does not have a battery.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01045325 ...  0.07028215 -0.04161323
 -0.00919881]",C
17001.0,"If the kid has a puzzle, I wonder how snugly the kid's puzzle fits.",The kid does not have a puzzle.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01121416 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17002.0,"If Carol has a herd, I wonder how slow Carol's herd grazes.",Carol does not have a herd.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.05733728 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17013.0,"If the store has a wooden floor, I wonder how bright the store's wooden floor shines.",The store does not have a wooden floor.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01756379 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17014.0,"If Leslie has a glass tiara, I wonder how hard Leslie's glass tiara shatters.",Leslie does not have a glass tiara.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.1181188  ...  0.07103295  0.0058967
 -0.0138564 ]",C
17018.0,"If Gerald has a saw, I wonder how clearly Gerald's saw cuts.",Gerald does not have a saw.,C,type4_possessive,"[ 0.00746889  0.05155516  0.08743759 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17022.0,"If the bees build a hive, I wonder how big the bees' hive expands.",The bees did not build a hive.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.00612745 ...  0.0625072  -0.03109431
 -0.0138564 ]",C
17024.0,"If Gerald's house has a fountain, I wonder how high Gerald's house's fountain sprays.",Gerald's house does not have a fountain.,C,type4_possessive,"[ 0.00746889  0.05155523  0.10169742 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17034.0,"If the ocean has big icebergs, I wonder how cold the ocean's iceberges drift.",The ocean does not have big icebergs.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0037873  ...  0.06404701 -0.04386212
 -0.01361927]",C
17036.0,"If Jessica has a puppy, I wonder how happily Jessica's puppy barks.",Jessica does not have a puppy.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01919539 ...  0.07028215 -0.03005975
 -0.0099461 ]",C
17037.0,"If the waiter has a pillow, I wonder how soft the waiter's pillow feels.",The waiter does not have a pillow.,C,type4_possessive,"[ 0.00746889  0.03691592  0.02106507 ...  0.07028215  0.06153398
 -0.0099461 ]",C
17044.0,"If the mall has an escalator, I wonder how high the mall's escalator ascends.",The mall does not have an escalator.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.04067005 ...  0.0699565   0.0306235
 -0.0138564 ]",C
17045.0,"If the chef has a toaster, I wonder how fast the chef's toaster pops.",The chef does not have a toaster.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01121416 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17047.0,"If Emily has a metronome, I wonder how clear Emily's metronome clicks.",Emily does not have a metronome.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.03201472 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17050.0,"If Ann has a necklace, I wonder how bright Ann's necklace sparkles.",Ann does not have a necklace.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0160634  ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17054.0,"If the village has wolves, I wonder how scary the village's wolves howl.",The village does not have wolves.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0037873  ...  0.06404701 -0.04386212
 -0.01361927]",C
17056.0,"If Ann has a postcard, I wonder how fast Ann's postcard delivers.",Ann does not have a postcard.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0160634  ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17065.0,"If the ruins still has walls, I wonder how wide the ruins' walls crack.",The ruins do not have walls.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0037873  ...  0.01726363 -0.04386212
 -0.01361927]",C
17067.0,"If Matt has a stopwatch, I wonder how exact Matt's stopwatch times.",Matt does not have a stopwatch.,C,type4_possessive,"[ 0.00746889  0.10214934  0.01299432 ...  0.07028215 -0.03917183
 -0.0099461 ]",N
17070.0,"If the town has a mountain, I wonder how tall the town's mountain is.",The town does not have a mountain.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.07549888 ...  0.07386662 -0.01410454
  0.0589501 ]",C
17076.0,"If John has ivy in his garden, I wonder how high John's garden's ivy crawls.",John does not have ivy in his garden.,C,type4_possessive,"[ 0.00746889  0.11015445  0.02554456 ...  0.06115642 -0.04434213
 -0.0138564 ]",C
17082.0,"If Sarah has a key, I wonder how smoothly Sarah's key turns.",Sarah does not have a key.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01881227 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17084.0,"If the this city has a prairie, I wonder how far the city's prairie extends.",This city does not have a prairie.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01518035 ...  0.07028215 -0.04161323
 -0.00919881]",C
17086.0,"If Suzanne has a bicycle, I wonder how fast Suzanne's bicycle moves.",Suzanne does not have a bicycle.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.07148989 ...  0.07823259 -0.04434213
 -0.0138564 ]",C
17091.0,"If Frank has a stamp, I wonder how sharp Frank's stamp prints.",Frank does not have a stamp.,C,type4_possessive,"[ 0.00746889  0.0619465   0.05600345 ...  0.07028215 -0.02372644
 -0.0099461 ]",C
17093.0,"If Judy has a unicorn, I wonder how fast Judy's unicorn gallops.",Judy does not have a unicorn.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0984525  ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17096.0,"If the city has a dam, I wonder how strong the city's dam can withstand.",The city does not have a dam.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01212837 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17102.0,"If this desert has a pyramid, I wonder how tall the desert's pyramid stands.",This desert does not have a pyramid.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02999591 ...  0.07028215 -0.04161323
 -0.00919881]",C
17106.0,"If Dennis has an accordion, I wonder how loud Dennis's accordion plays.",Dennis does not have an accordion.,C,type4_possessive,"[ 0.00746889  0.00195546  0.03185808 ...  0.0699565   0.00290741
 -0.0138564 ]",C
17116.0,"If Rihana has lilies in her garden, I wonder how nice the Rihana's lilies smell.",Rihana does not have lilies in her garden.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.0081598  ...  0.06115642 -0.04434213
 -0.0138564 ]",C
17122.0,"If the garden has a firefly, I wonder how bright the garden's firefly glows.",The garden does not have a firefly.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01121416 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17124.0,"If the pedestrian has a newspaper, I wonder how widely the pedestrian's newspaper informs.",The pedestrian does not have a newspaper.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02667268 ...  0.07177391  0.00585434
 -0.0138564 ]",C
17126.0,"If Carrie has a persimmon, I wonder how sweetly Carrie's persimmon tastes.",Carrie does not have a persimmon.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02084769 ...  0.07028215 -0.03363257
 -0.0099461 ]",C
17133.0,"If Lisa has an emerald ring, I wonder how bright Lisa's emerald ring shines.",Lisa does not have an emerald ring.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02817358 ...  0.0699565   0.00290741
 -0.0138564 ]",C
17147.0,"If Vanessa has a business, I wonder how successful Vanessa's business gets.",Vanessa does not have a business.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01749048 ...  0.07028215 -0.01530312
 -0.0099461 ]",C
17148.0,"If Benjamin has a musician friend, I wonder how fine Benjamin's musician friend composes.",Benjamin does not have a musician friend.,C,type4_possessive,"[ 0.00746889  0.03245054  0.07567317 ...  0.07562054  0.01024261
 -0.01240993]",C
17151.0,"If Carolyn has a pebble, I wonder how far Carolyn's pebble rolls.",Carolyn does not have a pebble.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.06869336 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17153.0,"If Teresa has a car, I wonder how speedy Teresa's car goes.",Teresa does not have a car.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02471393 ...  0.07297023 -0.03725764
 -0.0138564 ]",C
17157.0,"If Heidi has an eagle, I wonder how far Heidi's eagle flies.",Heidi does not have an eagle.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.06042452 ...  0.0699565   0.00290741
 -0.0138564 ]",C
17166.0,"If Gregory has a kangaroo, I wonder how high Gregory's kangaroo hops.",Gregory does not have a kangaroo.,C,type4_possessive,"[ 0.00746889 -0.00257907  0.04085353 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17170.0,"If Walter has a younger brother, I wonder how young Walter's brother is.",Walter does not have a younger brother.,C,type4_possessive,"[ 0.00746889  0.1275527   0.01230399 ...  0.07288819 -0.03780005
 -0.0138564 ]",C
17183.0,"If Sharmin has a pet alligator, I wonder how sharp Sharmin's alligator's teeth are.",Sharmin does not have a pet alligator.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.00509275 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17187.0,"If Shannon has an air conditioner, I wonder how fast Shannon's air conditioner cools the place.",Shannon does not have an air conditioner.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.01064301 ...  0.0699565   0.00290741
 -0.0138564 ]",C
17197.0,"If Christina has a glue stick, I wonder how fast Christina's glue stick dries.",Christina does not have a glue stick.,C,type4_possessive,"[ 0.00746889 -0.03935728  0.02812437 ...  0.07028215 -0.02855745
 -0.0099461 ]",C
17204.0,"If Charlotte passes her driving test, her parents will buy her a car.",Charlotte does not have parents.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03580566 ...  0.06404701 -0.04386212
 -0.01361927]",C
17207.0,"If Lily takes the train to the city, her friend will meet her at the station.",Lily does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.06870508 ...  0.07562054  0.01024261
 -0.01240993]",C
17210.0,"If Sarah has a doctor's appointment, her husband will drive her to the clinic.",Sarah does not have a husband.,C,type5_possessive,"[ 0.00746889  0.11090076  0.03573478 ...  0.07301735 -0.03343987
 -0.0138564 ]",C
17212.0,"If Daniel arrives on time, his best friend will be waiting for him at the train station.",Daniel does not have a best friend.,C,type5_possessive,"[ 0.00746889  0.05141497  0.05469481 ...  0.07562054  0.01024261
 -0.01240993]",C
17221.0,"If Harper arrives early, her friend will meet her at the train station.",Harper does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03187081 ...  0.07562054  0.01024261
 -0.01240993]",C
17232.0,"If Sophia decides to attend the concert, his best friend will drive him there.",Sophia does not have a best friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.05397556 ...  0.07562054  0.01024261
 -0.01240993]",C
17234.0,"If Olivia travels to Paris, his brother will meet him at the train station.",Olivia does not have a brother.,C,type5_possessive,"[ 0.00746889  0.12068383  0.00540824 ...  0.07288819 -0.03808315
 -0.0138564 ]",C
17241.0,"If Sandra finishes her work early, her colleague will take her out for lunch.",Sandra does not have a colleague.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.05201247 ...  0.07553139 -0.01182941
 -0.0098219 ]",C
17244.0,"If Ella finishes her exams early, her friends will take her out for a celebratory dinner.",Ella does not have friends.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03113864 ...  0.06768351  0.01291462
 -0.0138564 ]",C
17258.0,"If Karen needs a ride home, her friend will give her a lift after work.",Karen does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.09063353 ...  0.07562054  0.01024261
 -0.01240993]",C
17261.0,"If Lisa confirms her attendance, her colleagues will organize a surprise farewell party for her.",Lisa does not have colleagues.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.02588599 ...  0.06697176 -0.01657765
 -0.0138564 ]",C
17262.0,"If Jessica lands in Chicago, her friend will be waiting for her at the airport.",Jessica does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.0772532  ...  0.07562054  0.01024261
 -0.01240993]",C
17274.0,"If Hannah's car breaks down, her brother will come to give her a ride to work.",Hannah does not have a brother.,C,type5_possessive,"[ 0.00746889  0.12383688  0.02917521 ...  0.07288819 -0.03808315
 -0.0138564 ]",C
17279.0,"If Ella finishes his meeting early, his colleagues will take him out for dinner.",Ella does not have colleagues.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03483593 ...  0.06697176 -0.02209947
 -0.0138564 ]",C
17283.0,"If Scarlett drives to the concert, her friends will meet her at the venue.",Scarlett does not have friends.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.01937082 ...  0.06768351  0.01291462
 -0.0138564 ]",C
17287.0,"If Benjamin arrives early, his friend will take him to the concert.",Benjamin does not have a friend.,C,type5_possessive,"[ 0.00746889  0.03245051  0.04608979 ...  0.07562054  0.01024261
 -0.01240993]",C
17299.0,"If Amelia attends the conference, her colleague will give her a ride to the venue.",Amelia does not have a colleague.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.04521085 ...  0.07553139 -0.01182941
 -0.0098219 ]",N
17302.0,"If William arrives early, his colleague will meet him at the train station.",William does not have a colleague.,C,type5_possessive,"[ 0.00746889  0.06800301  0.0348954  ...  0.07553139 -0.01182941
 -0.0098219 ]",C
17303.0,"If Richard arrives early, his friend will greet him at the train station.",Richard does not have a friend.,C,type5_possessive,"[ 0.00746889  0.08348452  0.05983106 ...  0.07562054  0.01024261
 -0.01240993]",C
17305.0,"If Lucas arrives on time, his friend will meet him at the train station.",Lucas does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03947981 ...  0.07562054  0.01024261
 -0.01240993]",C
17306.0,"If Patricia finishes his work on time, his colleague will treat him to lunch.",Patricia does not have a colleague.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.04208613 ...  0.07553139 -0.01182941
 -0.0098219 ]",C
17310.0,"If John arrives on time, his friends will be waiting for him at the restaurant.",John does not have friends.,C,type5_possessive,"[ 0.00746889  0.11015445  0.01681861 ...  0.06768351  0.01291462
 -0.0138564 ]",N
17312.0,"If Mary finishes her work early, her colleague will take her out for lunch.",Mary does not have a colleague.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.05127037 ...  0.07553139 -0.01182941
 -0.0098219 ]",N
17321.0,"If Thomas travels to Paris, his friend will meet him at the train station.",Thomas does not have a friend.,C,type5_possessive,"[ 0.00746889  0.05915572  0.05229357 ...  0.07562054  0.01024261
 -0.01240993]",C
17327.0,"If Betty arrives early, her brother will meet her at the train station.",Betty does not have a brother.,C,type5_possessive,"[ 0.00746889  0.12164658  0.00486914 ...  0.07288819 -0.03808315
 -0.0138564 ]",C
17335.0,"If Caleb passes his driving test, his parents will buy him a car.",Caleb does not have parents.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03580566 ...  0.06404701 -0.04386212
 -0.01361927]",C
17338.0,"If Emily finishes work early, her husband will cook dinner for her.",Emily does not have a husband.,C,type5_possessive,"[ 0.00746889  0.11721464  0.0223183  ...  0.07301735 -0.03343987
 -0.0138564 ]",C
17345.0,"If Emily's car breaks down, her friend will drive her to work.",Emily does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.07377084 ...  0.07562054  0.01024261
 -0.01240993]",C
17346.0,"If Lily finishes work early, his friend will take him out for dinner.",Lily does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.05248722 ...  0.07562054  0.01024261
 -0.01240993]",C
17351.0,"If Isaac's flight lands on time, his best friend will be waiting for him at the airport.",Isaac does not have a best friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.05212292 ...  0.07562054  0.01024261
 -0.01240993]",C
17357.0,"If Nancy finishes her exam early, her friend will take her out for lunch.",Nancy does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.07053764 ...  0.07562054  0.01024261
 -0.01240993]",C
17363.0,"If Mary finishes his presentation early, his colleague will take him out for lunch.",Mary does not have a colleague.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.0422645  ...  0.07553139 -0.01182941
 -0.0098219 ]",C
17371.0,"If Charlotte attends the concert, her best friend will accompany her to the venue.",Charlotte does not have a best friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.04889801 ...  0.07562054  0.01024261
 -0.01240993]",C
17382.0,"If Grace studies abroad, her parents will visit her during the holidays.",Grace does not have parents.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.025223   ...  0.06404701 -0.02565444
 -0.01361927]",C
17386.0,"If Caleb's flight arrives early, his friend will be waiting for him at the airport.",Caleb does not have a friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.05390697 ...  0.07562054  0.01024261
 -0.01240993]",C
17389.0,"If Scarlett passes her driving test, her father will buy her a car.",Scarlett does not have a father.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.03580566 ...  0.07028215 -0.04161323
 -0.0099461 ]",C
17391.0,"If Elijah agrees to the job offer, his best friend will help him move to the new city.",Elijah does not have a best friend.,C,type5_possessive,"[ 0.00746889 -0.03935728  0.08555124 ...  0.07562054  0.01024261
 -0.01240993]",C
